"","Data Source","World Development Indicators","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","...65","...66"
"210","Sudan","SDN","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.932369528619528","12.858962542087543","12.785555555555556","12.71214856902357","12.638741582491583","12.565334595959596","12.491927609427609","12.418520622895622","12.345113636363637","12.27170664983165","12.198299663299663","12.124857323232323","12.051414983164983","11.977972643097644","11.904530303030304","11.831087962962963","11.757645622895623","11.684203282828282","11.610760942760942","11.537318602693603","11.463876262626263","11.390539562289561","10.563529978586724","10.470249464668095","10.376968950749465","10.283688436830834","10.197103854389722","10.104941113490364","10.012778372591006","9.9206156316916498","9.8284528907922919",NA
"211","Senegal","SEN","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48.3205734171298","48.086843608788243","47.853113800446692","47.619383992105128","47.38565418376357","47.151924375422013","46.918194567080455","46.684464758738905","46.45073495039734","46.21700514205579","45.983275333714232","45.783306497688677","45.583337661663123","45.383368825637568","45.183399989612013","44.983431153586459","44.783462317560904","44.583493481535349","44.383524645509794","44.18355580948424","43.983586973458685","43.775827143821743","43.568067314184802","43.360307484547867","43.152547654910926","42.944787825273991","42.737027995637042","42.529268166000108","42.321508336363166","42.113748506726232","41.90598867708929",NA
"212","Singapore","SGP","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.129701492537315","22.456119402985077","22.782388059701493","23.108805970149255","23.435074626865671","23.761492537313433","24.087910447761196","24.414179104477611","24.740597014925374","25.066865671641786","25.393283582089548","25.501641791044776","25.420444444444446","25.082241630276563","25.114949201741656","25.220464441219161","25.143515850144087","25.21194244604316","25.135714285714283","25.239571428571434","25.271225071225071","24.838920454545452","24.409065155807365","24.015558698727013","23.58984485190409","23.231875881523276","22.969675599435824","22.626404494382022","22.310924369747902","21.997206703910617","21.685236768802227",NA
"213","Solomon Islands","SLB","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90.922115041086087","90.895998570918195","90.86988210075026","90.84376563058234","90.817649160414433","90.791532690246513","90.765416220078606","90.739299749910685","90.713183279742765","90.687066809574858","90.660950339406938","90.634798142193645","90.608645944980353","90.582493747767074","90.556341550553782","90.530189353340489","90.504037156127197","90.47788495891389","90.451732761700598","90.425580564487319","90.399428367274027","90.373276170060734","90.347123972847442","90.320971775634149","90.294819578420871","90.268667381207578","90.242586638085029","90.216505894962481","90.190425151839932","90.164344408717398","90.138263665594849",NA
"214","Sierra Leone","SLE","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.318093654752012","43.044790800775843","42.771487946799667","42.498185092823491","42.224882238847322","41.95157938487116","41.678276530894983","41.404973676918814","41.131670822942645","40.858367968966476","40.5850651149903","40.311762261014131","40.038459407037955","39.765156553061793","39.491853699085624","39.218550845109448","38.945247991133279","38.671945137157103","38.398642283180934","38.125339429204764","37.852036575228595","37.57874757550568","37.305458575782765","37.03216957605985","36.758880576336935","36.48559157661402","36.212247159878082","35.938902743142151","35.665558326406213","35.392213909670268","35.11886949293433",NA
"215","El Salvador","SLV","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34.6949806949807","34.477799227799224","34.260617760617762","34.043436293436294","33.826254826254825","33.609073359073363","33.391891891891895","33.174710424710426","32.957528957528957","32.740347490347496","32.52316602316602","32.305984555984558","32.08880308880309","31.871621621621621","31.654440154440156","31.437258687258691","31.220077220077219","31.002895752895753","30.785714285714288","30.568532818532816","30.351351351351351","30.134169884169886","29.916988416988417","29.699806949806952","29.482625482625487","29.265444015444015","29.048262548262549","28.831081081081084","28.613899613899612","28.396718146718147","28.179536679536682",NA
"216","San Marino","SMR","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664","16.666666666666664",NA
"217","Somalia","SOM","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.202569579494373","13.080227627761658","12.957885676028946","12.835543724296237","12.713201772563524","12.59085982083081","12.468517869098097","12.346175917365384","12.223833965632672","12.101492013899959","11.979150062167246","11.856808110434534","11.734466158701821","11.612124206969106","11.489782255236394","11.367440303503683","11.24509835177097","11.122756400038257","11.000414448305545","10.87807249657283","10.755730544840118","10.633388593107405","10.511046641374692","10.388704689641981","10.266362737909269","10.144020786176554","10.021678834443842","9.899336882711129","9.7769949309784163","9.6546529792457036","9.532311027512991",NA
"218","Serbia","SRB","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29.862794420306425","30.152069517493711","30.441344614681","30.730619711868286","31.019894809055572","31.034827349645553","31.049759890235535","31.06469243082552","31.079624971415505","31.094557512005487","31.101989480905555","31.121198262062656","31.12279899382575","31.125314429453464","31.130230962725818",NA
"219","Sub-Saharan Africa (excluding high income)","SSA","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31.076465862562753","30.937884130668795","30.799302398774845","30.660720666880891","30.522138934986934","30.383557203092984","30.24497547119903","30.10639373930508","29.967812007411123","29.829230275517173","29.690648543623215","29.544295581843382","29.397942620063546","29.251589658283713","28.923273270076763","28.777780597787999","28.63235234401694","28.48685896326592","28.341466548314497","28.195990420954374","28.04974117137759","27.884697011505455","27.576191534128466","27.412379182426701","27.248576626261244","27.084659467328091","26.916593499881397","26.751990641540502","26.5874900827815","26.418718522583085","26.251671067549495",NA
"220","South Sudan","SSD","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.325621508711407","11.325621508711407","11.325621508711407","11.325621508711407","11.325621508711407","11.325621508711407","11.325621508711407","11.325621508711407","11.325621508711407",NA
"221","Sub-Saharan Africa","SSF","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31.077287495473144","30.938708462759497","30.800129430045853","30.661550397332203","30.522971364618552","30.384392331904909","30.245813299191258","30.107234266477612","29.968655233763965","29.830076201050321","29.691497168336671","29.545147057098731","29.398796945860788","29.252446834622845","28.924131442223935","28.778641584368408","28.633216145699755","28.487725579335237","28.342335979884933","28.19686266707987","28.050616222883946","27.885575246948132","27.577071153891154","27.413261957654719","27.249462557111304","27.085548552278372","26.917485820510841","26.752886131908177","26.588388739905074","26.419620428799892","26.252576191879026",NA
"222","Small states","SST","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.839314039714353","41.771172919748629","41.858875429183428","41.77114340157781","41.799401028404723","41.711424874725225","41.623448721045726","41.535472567366213","41.447496413686714","41.359520260007208","41.27154410632771","41.189324221612253","41.107104336896803","41.024719557256383","40.970050050919696","40.887610717707354","40.884452068385038","40.810497820171555","40.736544163651693","40.662753765579573","40.588930893089312","40.497170322691623","40.40544244682885","40.296353462319431","40.206626974082255","40.114870641565687","40.016559005803849","39.939751638509833","39.83224964318007","39.733984013206623","39.635774460662105",NA
"223","Sao Tome and Principe","STP","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61.0625","61.035416666666677","61.008333333333333","60.981250000000003","60.954166666666666","60.927083333333329","60.899999999999999","60.872916666666669","60.845833333333331","60.818750000000001","60.791666666666664","60.764583333333334","60.737499999999997","60.710416666666667","60.683333333333323","60.65625","60.62916666666667","60.602083333333333","60.575000000000003","60.547916666666666","60.520833333333336","59.875","59.229166666666664","58.583333333333329","57.9375","57.291666666666664","56.645833333333329","56","55.354166666666657","54.708333333333336","54.0625",NA
"224","Suriname","SUR","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98.574551282051274","98.55098717948718","98.527423076923071","98.503858974358977","98.480294871794882","98.456730769230774","98.433166666666665","98.40960256410257","98.386038461538462","98.362474358974353","98.338910256410259","98.312621794871802","98.286333333333332","98.260044871794889","98.233756410256419","98.207467948717948","98.181179487179492","98.154891025641035","98.128602564102565","98.102314102564094","98.076025641025637","98.014243589743586","97.952461538461534","97.890679487179483","97.828897435897431","97.767115384615394","97.694358974358991","97.647564102564104","97.569102564102565","97.490576923076915","97.41211538461539",NA
"225","Slovak Republic","SVK","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39.545925155925154","39.543700623700623","39.541476091476092","39.539251559251561","39.53702702702703","39.534802494802499","39.53257796257796","39.530353430353429","39.564656964656962","39.598960498960494","39.625025982124299","39.667567567567566","39.701871101871099","39.736174636174631","39.770478170478171","39.804781704781703","39.847369515491785","39.880850886860323","39.899309599068374","39.915280319414407","39.93125103976044","39.953868552412644","39.968179360259562","40.003535773710489","40.056156405990016","40.056156405990016","40.056156405990016","40.056156405990016",NA
"226","Slovenia","SVN","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59.433962264150942","59.657398212512412","59.880834160873889","60.104270109235344","60.327706057596821","60.55114200595829","60.774577954319767","60.998013902681237","61.221449851042699","61.290963257199607","61.360476663356501","61.429990069513408","61.499503475670302","61.56901688182721","61.638530287984103","61.708043694141011","61.75854503578838","61.829264660624048","61.897529062552735","61.908071081107906","61.918920662970258","61.946375372393248","61.956305858987093","61.958237764737426","61.859298977261446","61.769978299839615","61.674380723465958","61.573071651337877","61.472259192308456",NA
"227","Sweden","SWE","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68.893358540795319","68.91790807525021","68.942457609705116","68.967007144160021","68.991556678614913","69.016106213069833","69.040655747524724","69.06520528197963","69.089754816434535","69.114304350889441","69.138853885344346","69.116759304334934","69.094664723325522","69.07257014231611","69.050475561306683","69.028380980297271","69.006286399287859","68.984191818278447","68.962097237269035","68.940002656259622","68.91790807525021","68.872245941164095","68.826583807077967","68.780921672991852","68.735259538905737","68.694498135378936","68.694498135378936","68.694498135378936","68.694498135378936","68.699060524387932","68.699070307610668",NA
"228","Eswatini","SWZ","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.810465116279069","26.881046511627904","26.951627906976743","27.022209302325578","27.092790697674417","27.163372093023259","27.233953488372091","27.304534883720933","27.375116279069772","27.445697674418607","27.516279069767442","27.58691860465116","27.657558139534888","27.728197674418603","27.798837209302324","27.869476744186052","27.940116279069766","28.010755813953491","28.081395348837209","28.152034883720926","28.222674418604655","28.29325581395349","28.363837209302321","28.434418604651164","28.504999999999999","28.575581395348838","28.646511627906975","28.716860465116277","28.787209302325579","28.857558139534884","28.92790697674419",NA
"229","Sint Maarten (Dutch part)","SXM","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.882352941176471","10.882352941176471","10.882352941176471","10.882352941176471","10.882352941176471","10.882352941176471","10.882352941176471","10.882352941176471","10.882352941176471","10.882352941176471",NA
"230","Seychelles","SYC","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391","73.260869565217391",NA
"231","Syrian Arab Republic","SYR","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.0245946240069648","2.0572423549896617","2.0898900859723581","2.1225378169550551","2.155185547937752","2.1878332789204484","2.2204810099031453","2.2531287408858418","2.2857764718685383","2.3184242028512352","2.3510719338339321","2.3837196648166286","2.4163673957993255","2.4515496486736752","2.4845018249169253","2.5171869041782426","2.5490388280782006","2.5815726421258987","2.6142452624700505","2.6469178828142019","2.6797364265098298","2.7124108261177371","2.745085225725644","2.7777596253335513","2.8104340249414586","2.8431084245493654","2.8431084245493654","2.8431084245493654","2.8431084245493654","2.8431084245493654","2.8431084245493654",NA
"232","Turks and Caicos Islands","TCA","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316","11.073684210526316",NA
"233","Chad","TCD","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.344663278271919","5.314723634053367","5.2847839898348159","5.2548443456162639","5.2249047013977128","5.1949650571791617","5.1650254129606097","5.1350857687420586","5.1051461245235066","5.0752064803049555","5.0452668360864035","4.979907878017789","4.9145489199491745","4.8491899618805592","4.7838310038119438","4.7184720457433293","4.653113087674714","4.5877541296060986","4.5223951715374842","4.4570362134688697","4.3916772554002534","4.2900254129606106","4.1883735705209659","4.0867217280813222","3.9850698856416775","3.8834180432020333","3.7873252858958066","3.6936149936467597","3.6014930114358323","3.5117534942820843","3.425190597204574",NA
"234","East Asia & Pacific (IDA & IBRD countries)","TEA","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28.836246618214176","28.828725455712288","28.816627822050588","28.804530182075581","28.792432542100581","28.780244052922171","28.768164619605603","28.756067010180949","28.743969400756299","28.731871791331653","28.626682759871532","28.747539502329055","28.869431254608735","28.978006998808151","29.099532018835419","29.215424798957542","29.330583103636243","29.451751954583262","29.572520128234682","29.693417517504571","29.813642582628518","29.850186309790082","29.886630018673969","29.92411068012494","29.959932624303701","29.996411128586999","30.126214102197341","30.128472374758228","30.178068100960683","30.227634111688506","30.276789862927554",NA
"235","Europe & Central Asia (IDA & IBRD countries)","TEC","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38.721264737691854","38.736815615481191","38.754231227381091","38.768546013054319","38.778361907198111","38.786440253604454","38.791486483728299","38.789157837108526","38.79264083765608","38.831474136638846","38.870687693329373","38.907763333684166","38.944335076802012","38.981421649054219","38.999623521857352","39.039018783538388","39.079589607514791","39.118534835516847","39.157674117276386","39.172047323279813","39.186705238978618","39.201041031285754","39.217294593864935","39.223437806061831","39.24216667522888","39.26165445164375","39.274155874812926","39.286946248133191","39.299364749654444",NA
"236","Togo","TGO","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.035116749402462","24.863769075197645","24.692421400992831","24.521073726788011","24.349726052583197","24.17837837837838","24.007030704173559","23.835683029968745","23.664335355763928","23.492987681559114","23.32164000735429","23.267229270086414","23.212818532818531","23.158407795550655","23.103997058282772","23.049586321014893","22.995175583747013","22.94076484647913","22.886354109211254","22.831943371943371","22.777532634675492","22.72311086596801","22.668689097260526","22.614267328553041","22.559845559845559","22.505423791138078","22.451002022430593","22.396580253723112","22.342158485015627","22.287736716308142","22.233314947600665",NA
"237","Thailand","THA","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37.896611795102665","37.825559318052811","37.754506841002957","37.683454363953103","37.612401886903243","37.541349409853389","37.470296932803535","37.399244455753681","37.328191978703828","37.257139501653974","37.18608702460412","37.396504139834406","37.606921255064691","37.817338370294976","38.027755485525262","38.23817260075554","38.448589715985833","38.659006831216111","38.869423946446396","39.079841061676682","39.290258176906967","39.28556049247392","39.280862808040865","39.276165123607818","39.271467439174771","39.266769754741723","39.180645540135842","39.110180273640118","39.039715007144395","38.969249740648671","38.898784474152947",NA
"238","Tajikistan","TJK","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9179765647327809","2.9194055444412692","2.9208345241497571","2.9222635038582454","2.9236924835667333","2.9251214632752216","2.9265504429837099","2.9279794226921978","2.9294084024006861","2.9294084024006861","2.9294084024006861","2.9294084024006861","2.9294084024006861","2.9294084024006861","2.9294084024006861","2.9294084024006861","2.9294084024006861","2.9294084024006861","2.9294084024006861","2.9462703629608464","2.9631323235210059","2.9799942840811662","3.0222068508350985","3.0391238561856042","3.0391238561856042","3.0391238561856042","3.0391238561856042","3.0463289862382017","3.0535341162907992",NA
"239","Turkmenistan","TKM","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445","8.7821590449641445",NA
"240","Latin America & the Caribbean (IDA & IBRD countries)","TLA","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53.505568517517105","53.229763226683311","52.953957935849523","52.678152645015736","52.402347354181941","52.126542063348154","51.85073677251436","51.574931481680579","51.372492973657444","51.096293232696084","50.82009349173471","50.539538442811434","50.258983393888165","49.97842834496489","49.697873296041628","49.417318247118359","49.136763198195084","48.856208149271815","48.575653100348546","48.295098051425278","48.014543002502002","47.866747763542079","47.718952524582157","47.571157285622228","47.423885971926858","47.276089100150188","47.124002657103674","46.950119848873712","46.833504975927852","46.707758948313987","46.588046022310927",NA
"241","Timor-Leste","TLS","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64.767989240080709","64.673839946200403","64.57969065232011","64.485541358439818","64.391392064559511","64.297242770679219","64.203093476798927","64.10894418291862","64.014794889038328","63.920645595158035","63.826496301277736","63.732347007397451","63.638197713517151","63.544048419636859","63.449899125756559","63.35574983187626","63.261600537995967","63.167451244115668","63.073301950235376","62.979152656355076","62.885003362474777","62.790854068594484","62.696704774714185","62.6025554808339","62.5084061869536","62.414256893073308","62.320107599193008","62.246133154001349","62.131809011432416","62.037659717552117","61.943510423671825",NA
"242","Middle East & North Africa (IDA & IBRD countries)","TMN","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.2112981944727435","2.2147087724822643","2.2181193504917851","2.2215299285013059","2.2249405065108268","2.2283510960972084","2.2317616741067297","2.2351722521162505","2.2385828301257709","2.2419934081352917","2.2454039861448125","2.2681586539352065","2.2909133217256006","2.3137188821600119","2.3364794604125398","2.3592346814144025","2.3819733565492021","2.4047256355220901","2.4274806721171411","2.4509479147727866","2.473712430198975","2.4753691261178008","2.4770258220366266","2.4787376312496905","2.4803943640050088","2.4820508093218479","2.4848174345798513","2.4877152802895508","2.4895231775323801","2.4939380492565442","2.4975341364633392",NA
"243","Tonga","TON","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555","12.430555555555555",NA
"244","South Asia (IDA & IBRD)","TSA","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.266599263517367","17.346739571430632","17.413729778793655","17.480719986156689","17.573166117662836","17.640253505661864","17.707340914615237","17.774428302614265","17.841515690613292","17.90860307861232","17.974372222443389","18.009431382696754","18.044490542950115","18.079549703203472","18.120998975675061","18.156070503403203","18.191142031131346","18.226213558859488","18.26128508658763","18.296356593355572","18.331428121083722","18.381775274384729","18.432122427685741","18.482469580986752","18.532816734287763","18.586346703339323","18.628349129808516","18.68010843248975","18.727171452985289","18.774103393574549","18.821054816231037",NA
"245","Sub-Saharan Africa (IDA & IBRD countries)","TSS","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31.077287495473144","30.938708462759497","30.800129430045853","30.661550397332203","30.522971364618552","30.384392331904909","30.245813299191258","30.107234266477615","29.968655233763965","29.830076201050318","29.691497168336671","29.545147057098731","29.398796945860784","29.252446834622845","28.924131442223935","28.778641584368415","28.633216145699755","28.487725579335237","28.342335979884933","28.19686266707987","28.050616222883946","27.885575246948132","27.577071153891154","27.413261957654719","27.249462557111304","27.085548552278372","26.917485820510841","26.752886131908177","26.588388739905074","26.419620428799892","26.252576191879026",NA
